id,year,month,day,1st,2nd,3rd,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10
3644,2014,5,31,4852,6317,9840,772,1289,1647,2289,3330,4547,5930,8778,8989,9093,187,1443,2177,3720,4793,5281,5987,8419,8652,9874
3645,2014,6,1,6300,9175,5976,836,1339,2509,3023,3407,3531,7309,7539,9672,9916,107,707,798,1236,1670,2936,3840,6214,7831,7846
3646,2014,6,4,6703,5534,3750,1991,2356,2405,3888,4810,5452,7255,7922,8023,9004,2563,3536,4048,4172,4286,4320,4934,7701,8622,9266
3647,2014,6,7,4114,1844,2583,696,1500,2241,3167,3327,4325,4862,5983,8436,9432,2116,2430,2454,3538,6416,6808,8103,8494,9043,9935
3648,2014,6,8,5020,957,3336,254,334,1574,2298,3033,3187,4604,4926,5158,7434,2404,3470,3668,4802,4860,5037,5820,6021,8218,9908
3649,2014,6,11,2661,8630,3438,575,968,3535,4254,4621,5649,5910,6334,7207,9736,99,492,1309,1554,2843,3768,4099,5468,7028,9334
3650,2014,6,14,1397,5941,4726,240,791,1878,1879,3703,4292,5537,5622,7189,7940,893,2921,4161,4203,4895,6924,7103,8301,9278,9690
3651,2014,6,15,7047,7067,3961,2913,2952,5295,5790,6516,6991,7100,7273,8954,9151,202,2383,2529,2945,5693,5726,5921,8040,8251,9915
3652,2014,6,18,8526,3647,8513,1112,1724,1993,3193,3437,4558,6967,7088,7221,8731,745,1977,2085,2225,2529,4788,5008,7195,7458,8791
3653,2014,6,21,2866,4703,2561,1523,3133,3989,4509,4824,5507,6060,7603,9335,9598,19,1113,3865,4515,4614,5591,5867,6505,7145,9876
3654,2014,6,22,689,1456,7473,255,3342,3864,5718,5943,7631,7766,7966,9402,9582,211,1829,2844,3823,3874,4115,6166,6276,9591,9767
3655,2014,6,25,9328,895,2045,701,1538,5934,6220,6524,7511,7526,8062,8955,9443,492,3464,4094,4413,5174,6045,6154,6208,6216,9434
3656,2014,6,28,6738,3294,8212,1133,1184,2079,2775,2782,4019,4297,5483,5632,7710,2458,3174,4439,4942,5289,5672,5725,8750,8976,9457
3657,2014,6,29,5646,4272,5792,217,798,1118,1225,2428,4156,5652,6204,8884,9801,476,2604,3597,3845,4558,5311,8175,8321,8359,9559
3658,2014,7,2,4366,6807,1499,670,698,1588,4634,7529,7949,8007,8248,8925,9309,672,1895,3387,4877,5377,5611,6048,6051,6742,9481
3659,2014,7,5,203,3863,9535,324,449,2579,2699,3560,3671,5633,7716,7769,7822,838,2016,2320,2359,2401,2449,3917,4936,8198,9575
3660,2014,7,6,6776,109,1773,1206,3071,3743,4556,4646,4785,4902,6732,6778,8228,821,1638,2362,2495,4025,4185,5427,7004,7506,9618
3661,2014,7,9,3840,1054,9880,2377,4766,5281,5724,5761,7328,8250,8285,9363,9690,255,897,1053,2475,3003,4236,4563,5256,7408,8569
3662,2014,7,12,8446,981,9416,255,1195,1247,2066,3354,4865,5211,6868,9325,9332,876,2217,2450,2900,3081,3305,4125,4302,7037,8045
3663,2014,7,13,7303,5773,117,885,1066,1200,1206,1852,3113,3440,3873,4160,6872,1004,1309,1755,3128,4561,4643,7501,8223,9137,9647
3664,2014,7,16,3787,1042,2630,1223,3279,4422,4694,4858,5107,6078,6196,7604,9374,1024,1678,2098,3358,3563,3940,4977,8060,9464,9736
3665,2014,7,19,7949,3335,176,2479,4831,5557,5629,6374,7414,9044,9204,9265,9816,624,2756,4118,4970,5198,6018,6236,6917,9354,9452
3666,2014,7,20,4824,8552,5036,381,484,831,2917,5055,5749,6762,8018,8393,8821,1360,2571,3417,6213,6230,8107,8278,8509,8801,9368
3667,2014,7,23,9169,3092,6827,451,1042,3272,3448,4565,5171,6180,7344,8507,9700,1252,2365,3582,4684,4891,4959,5023,6250,6766,7744
3668,2014,7,26,4989,1585,111,435,621,1845,2153,2651,3306,3405,4880,5724,7592,1079,2492,2643,3563,4356,4398,4884,5046,5077,7730
3669,2014,7,27,8644,1898,2634,849,975,1722,2591,3303,4599,4735,4877,6150,8286,1982,2577,3811,3914,3951,4269,6383,7077,7162,9362
3670,2014,7,30,2185,7570,1892,1328,1802,2223,2333,6280,7166,8779,9200,9603,9716,1213,1827,2182,3093,3242,3263,3975,5586,5985,9041
3671,2014,8,2,7452,6373,657,209,525,4209,5475,5653,5975,6495,6664,9137,9686,739,1390,1755,3327,3806,5489,6163,7384,8147,9615
3672,2014,8,3,5281,4023,7988,382,1005,2178,3561,3907,6069,7110,7504,8297,9176,1352,2397,3120,3370,4590,5286,6175,7738,8936,9560
3673,2014,8,6,2174,7474,6434,1213,1904,2557,2722,3031,3601,3809,5619,8542,9816,2607,3678,4000,6407,6705,6950,7359,7517,7967,8157
3674,2014,8,9,9568,1683,3964,857,2939,3982,4064,5290,6902,6906,7354,8638,9983,133,898,1206,1320,1702,6200,8405,9378,9774,9909
3675,2014,8,10,9906,5250,8111,424,715,1515,2420,3953,5940,6123,6163,6373,8492,110,1153,1679,1817,2629,4127,4834,5454,7952,9024
3676,2014,8,13,5760,9128,6501,752,1111,4857,6398,6678,7535,7820,7999,8103,9541,476,946,1803,2701,2895,4000,4786,8251,8910,9259
3677,2014,8,16,9215,9224,1384,605,1335,1549,2352,5818,7172,8956,9846,9859,9897,2541,3741,3977,5115,5340,6556,8836,9085,9675,9854
3678,2014,8,17,2145,577,3567,668,1788,5537,5760,6841,6978,7466,8378,9183,9982,240,522,1044,1688,1954,2438,4752,5645,7412,8549
3679,2014,8,20,1291,6860,4371,522,2483,2783,3800,4885,6375,6605,7505,7523,9520,232,2012,2689,3317,3591,5439,7715,9327,9541,9693
3680,2014,8,23,9584,1169,6961,306,1271,2455,4126,4295,5458,6175,6893,7387,8808,377,2784,4377,4880,4921,5222,6276,6731,7944,9878
3681,2014,8,24,8373,1736,2520,307,1173,2480,3762,4359,4849,7994,8239,8385,8631,586,729,926,1326,3016,3853,4337,6208,9172,9967
3682,2014,8,27,8535,8935,3261,182,549,595,764,791,4299,7566,9084,9487,9815,753,2671,2970,3273,5460,5758,5835,6715,8089,9430
3683,2014,8,30,4541,9953,1227,398,1567,2415,2685,3139,4146,4827,7005,7950,8550,2165,4010,4697,5219,5907,5946,6428,7956,9267,9777
3684,2014,8,31,5538,3380,6196,340,350,1155,1783,5741,5914,6536,9047,9093,9635,2458,2902,3513,4950,5541,5775,7583,8446,9694,9883
3685,2014,9,3,4178,2886,3240,33,143,203,567,1394,3942,4546,5757,6376,7557,1971,3202,4039,4339,4715,4819,4951,6431,7112,8852
3686,2014,9,6,3031,0,1578,540,1000,1516,2406,3566,3865,4790,4928,5943,9618,312,736,1146,1180,1646,2301,4460,5909,7310,9639
3687,2014,9,7,1578,5174,7979,108,2417,4407,4946,5572,6009,6116,7379,7907,7911,3083,5082,5656,5930,6009,6642,7535,8552,8688,9577
3688,2014,9,10,8141,1778,99,1596,2039,5209,6332,6351,6621,6838,6883,7346,9779,714,1313,3699,4018,4391,6270,6338,6627,8658,9839
3689,2014,9,13,5445,8809,8611,4105,5058,5484,5807,6006,6472,6843,7967,9435,9581,3357,3984,4219,5199,7996,8093,8130,8604,8831,9791
3690,2014,9,14,1430,6725,543,845,3172,4446,5460,5558,5760,6290,6664,6846,7435,1051,1636,4126,5083,5818,7372,7640,7779,7816,8327
3691,2014,9,17,2479,6188,5308,54,178,711,1056,1288,3528,3856,4598,6371,7516,1867,1980,2529,4107,4812,5858,8095,8297,9055,9231
3692,2014,9,20,7289,4078,8451,187,877,3643,4423,4714,6006,6074,6998,8653,8771,1185,1899,3267,5500,5519,5699,5891,6789,7855,8306
3693,2014,9,21,4518,9916,9163,530,2012,2361,4251,5109,5873,6288,8264,8340,8610,516,1603,2357,3213,5535,6301,7568,7688,7988,9855
3694,2014,9,24,1325,2998,8674,372,1805,3772,4389,5149,5403,7337,7480,8070,9761,145,1180,3010,3854,4065,4166,6654,7095,9150,9842
3695,2014,9,27,289,7313,5315,2220,3091,6248,7267,8178,8195,8205,8684,9056,9652,599,3187,3631,4964,6369,6747,7071,8084,8154,8981
3696,2014,9,28,4859,1437,7129,582,1264,3066,3310,4538,4796,5096,5590,8238,8418,517,2273,2739,2898,4295,4667,8641,8906,9164,9944
3697,2014,10,1,2574,5407,3002,924,2027,2799,4106,4514,5903,6149,6770,7468,7516,173,305,2603,3017,5188,5192,7022,7193,9051,9395
3698,2014,10,4,4339,7664,8696,475,961,1731,2186,2222,3547,5626,7761,8624,9821,1443,1463,2739,3672,3900,4293,7723,7974,9277,9538
3699,2014,10,5,0,9304,1452,229,311,1214,1330,1923,2081,2452,3662,4957,5262,96,820,937,2773,3367,3946,4634,5241,7592,7833
3700,2014,10,8,5400,3228,4714,162,1907,2286,2482,3748,3994,4607,5755,6008,6533,1278,2593,2861,3110,3116,5715,5945,6108,9042,9615
3701,2014,10,11,7577,4314,147,352,1686,1851,2489,3565,4557,4940,5836,6308,7185,616,1114,3731,4220,4850,5169,5815,7402,7750,9179
3702,2014,10,12,202,1972,1320,170,1346,2361,4792,4859,5454,5934,8950,8966,9026,351,560,4162,4266,4566,4785,5332,7667,8561,8614
3703,2014,10,15,7782,2517,3995,34,4777,5115,5650,5716,7302,7308,8115,8422,9175,1868,2330,3867,5287,6781,7173,7379,8954,9011,9922
3704,2014,10,18,5016,8497,837,2730,3845,4792,5801,6532,7539,9042,9045,9961,9971,435,1252,2516,2937,4542,5341,6180,6362,6460,7157
3705,2014,10,19,4244,8052,6931,915,1190,4166,5135,5974,6414,6664,8434,9212,9586,360,431,581,2548,4023,5491,5516,6539,7134,9860
3706,2014,10,22,2587,5890,7201,2015,2567,2980,3012,3569,4331,5019,8203,8782,9985,457,1808,3682,5361,6952,7924,8091,8388,8626,8941
3707,2014,10,25,3811,6155,9288,84,270,2324,3689,4765,7017,7509,7586,7644,9559,305,507,1968,3995,4085,7078,8553,8753,8877,9483
3708,2014,10,26,578,5771,9718,380,799,1100,1284,2185,2966,4893,5181,7576,8364,1119,1129,1525,2736,2742,3795,5573,7588,9258,9787
3709,2014,10,29,6531,6459,5711,812,1047,3394,6077,6927,6962,7030,7374,7815,9011,218,2246,4228,4232,7050,7457,8215,8854,9400,9678
3710,2014,11,1,1800,2787,871,367,1044,2156,3082,3863,3910,7193,7893,7950,8501,1139,1308,1341,1455,2497,4993,5307,5494,7003,7687
3711,2014,11,2,3725,7262,3258,347,945,1360,2756,2765,3321,4313,5446,6674,7281,1092,1437,2433,4131,6553,7292,7839,8308,9193,9905
3712,2014,11,5,2158,9418,461,2168,2634,2639,2677,4081,4100,5283,5997,7781,9425,1875,1958,2165,3434,4896,5128,6155,6720,8644,9044
3713,2014,11,8,5090,3223,2780,179,733,2338,4374,4554,6567,6714,7312,8643,9252,503,1763,3838,4894,4898,7128,7656,9078,9498,9524
3714,2014,11,9,23,2165,7046,618,642,1598,2178,2456,5719,6462,8205,8283,9057,635,2866,3810,4776,4913,6569,7001,7364,7505,8031
3715,2014,11,12,9387,7060,126,287,380,2760,3472,3692,4723,6087,6610,8862,9641,122,1626,1988,2271,4347,6947,7387,7787,8981,9946
3716,2014,11,15,5589,298,2737,194,501,727,752,2288,2670,4095,5377,8790,9204,1017,1370,1709,2963,5227,5340,6685,7748,8279,9490
3717,2014,11,16,1776,9274,4107,383,1077,1531,2312,2857,3668,5121,5701,6431,7224,5124,5340,5461,6440,7120,7796,8071,8129,8764,8869
3718,2014,11,19,6982,1831,1436,2405,2773,3166,3480,4365,5448,6645,9641,9729,9926,501,517,884,1601,3095,3408,6073,6530,8560,9511
3719,2014,11,22,3704,2476,7051,1918,2197,2745,3236,4000,4319,5088,6964,7338,9970,838,870,2427,3067,3407,3484,4441,4665,5389,6213
3720,2014,11,23,5622,2272,5557,21,1359,1747,2456,3737,4038,5909,6260,6394,8211,869,967,1693,2723,3011,5783,6413,8691,8921,9769
3721,2014,11,26,562,2078,3816,410,885,1275,2171,6135,7841,8222,8340,8886,9607,719,1172,1486,4272,4759,5921,6441,7240,8127,9795
3722,2014,11,29,1672,4746,9679,975,1734,2493,3149,5231,5484,7125,7584,9245,9300,1356,1528,5036,5595,6916,7835,8429,8584,8967,9855
3723,2014,11,30,4211,5807,3552,3360,3585,4773,4968,5037,5880,6144,8178,8464,9441,1138,1875,2103,3176,5169,7177,7744,8757,9293,9423
3724,2014,12,3,2687,1917,4977,18,1173,2137,2338,3940,4749,5314,5872,7011,7535,86,1191,1630,2197,2827,4717,5471,5726,6241,9509
3725,2014,12,6,390,9148,9981,1651,3558,4148,4816,5666,6148,8001,8093,8113,9513,1288,1823,5424,5553,5707,5929,6409,6951,7160,8100
3726,2014,12,7,2499,4826,2373,66,1438,2078,2767,3205,4179,4297,5528,6583,8723,2940,3107,3506,5614,6541,7389,7953,8498,8839,9861
3727,2014,12,10,2149,6371,8658,1564,3425,3539,3750,4867,5028,5490,6283,7994,8580,145,322,932,962,1100,1680,1841,6969,7523,9809
3728,2014,12,13,2796,1767,6580,691,1207,1383,1858,2827,3379,5592,6191,8205,8373,600,1482,2478,3684,5152,5907,6341,7441,9479,9892
3729,2014,12,14,4750,4599,3679,1773,2504,3099,5315,6300,7206,7806,8569,8916,9294,323,2257,3089,3955,5934,5966,6468,7319,8722,8899
3730,2014,12,17,3759,9180,7553,92,1132,2836,3611,4773,5431,6167,6633,6906,8802,1235,2881,3830,3841,4341,6961,6977,7824,7869,9800
3731,2014,12,20,6182,8659,1124,802,1533,1706,1778,3741,4946,5038,6081,8119,8265,200,210,2076,2191,3591,4126,6008,7054,9186,9196
3732,2014,12,21,5495,7724,8940,986,3724,4036,4302,5852,5866,6715,8005,8275,9405,821,1617,2018,3426,3510,5711,6053,6289,7307,8217
3733,2014,12,24,8185,4358,4248,760,905,908,1739,6124,7131,7228,7539,7603,9296,958,2780,3314,4760,4779,5236,5533,5946,6197,7383
3734,2014,12,27,7467,3746,7641,541,1234,2151,2183,4032,6769,6893,7907,9466,9625,892,3224,4002,6322,6813,6867,7638,8845,9880,9976
3735,2014,12,28,2711,2818,834,2027,2664,3133,3176,3526,4515,6534,7186,7563,8003,134,682,1584,3430,6229,6308,6997,7782,8886,9951
3736,2014,12,31,8071,2701,2017,372,1090,1164,3303,6599,6809,7405,8510,8897,9302,562,2129,2723,3275,5502,5685,6000,8882,8896,9092
3737,2015,1,3,7039,397,2631,634,746,1629,2001,3072,6770,7967,8742,9767,9787,955,2776,2784,3359,5809,6163,7586,7747,8373,9061
3738,2015,1,4,9345,164,5536,682,1070,3795,4756,5465,5641,6456,7090,9675,9983,608,2624,3470,4932,6188,6704,7042,7060,8639,9965
3739,2015,1,7,5429,6586,9736,87,371,3561,4163,5466,6302,6544,7089,9043,9241,707,1929,2458,3482,3507,3513,3836,4062,4420,9923
3740,2015,1,10,8968,8857,274,141,2180,2275,3864,5915,6017,6525,7989,8797,9475,200,632,1187,2849,3651,4068,4399,6593,6987,9995
3741,2015,1,11,9290,8353,4589,921,1182,2722,4012,4678,5963,6251,6703,7757,9899,1150,1353,3028,4468,4721,4891,5165,5899,8711,9933
3742,2015,1,14,1059,2999,7087,1099,1535,2128,3902,4043,4250,6054,6083,6378,8093,1305,1649,1761,2110,2667,3215,3800,4456,5418,6356
3743,2015,1,17,1525,5381,9216,125,1209,2303,2877,4324,4532,5431,8708,8900,9926,70,445,1733,2861,3117,5883,5905,6094,8018,9972
3744,2015,1,18,6908,1973,4162,1994,3766,4014,4185,5016,5027,5254,5598,7297,7369,131,209,1624,3041,3363,4693,7014,8497,8503,8976
3745,2015,1,21,2398,8145,9014,690,2117,3699,4678,5540,6140,6595,7838,8323,9870,56,820,2809,3852,4537,4576,6741,7116,9195,9528
3746,2015,1,24,8829,1026,3643,467,2165,3245,3366,3400,4376,5442,7670,7677,8422,840,1423,3745,4544,4847,5083,6188,7137,7384,9192
3747,2015,1,25,7248,1088,1533,186,2941,4267,5749,6787,6875,6920,6993,7333,9913,753,818,3725,4304,5910,5959,7467,7687,8496,9223
3748,2015,1,28,4180,1330,3410,151,1652,1997,2337,2965,3842,4415,4804,6845,7106,412,778,1012,1875,3840,5039,6002,8604,8840,9894
3749,2015,1,31,6614,2141,9360,363,470,1791,2765,2783,3326,5462,8078,9184,9881,45,191,458,1088,1856,4835,5522,7189,7956,8784
3750,2015,2,1,9273,7481,44,862,1400,1923,2538,2660,5543,6150,7186,9193,9212,23,778,792,1096,2719,3365,6218,7140,7368,9475
3751,2015,2,4,1313,8790,6495,3413,4135,4807,4993,5215,5674,8088,8460,9286,9475,1196,1731,2915,3101,3226,3292,3825,5308,6343,7871
3752,2015,2,7,9033,521,2221,953,1130,2889,3417,4785,5725,5849,6110,7453,9229,1671,1674,1995,2010,4106,5107,5515,5791,6076,7363
3753,2015,2,8,2959,6828,5287,3751,4121,4460,6144,6257,6313,6989,7734,8041,8396,1023,2237,2935,5165,6179,6797,6798,8645,8716,8934
3754,2015,2,11,1271,4832,4911,1427,3539,3716,5244,5984,7614,8034,8112,9217,9648,1060,3492,3513,4664,6797,7208,7454,7735,9612,9625
3755,2015,2,14,9784,2930,324,688,877,2090,5954,7337,7817,8635,8710,9048,9874,80,273,434,2802,2809,4325,4702,5086,5196,8870
3756,2015,2,15,7111,9740,7293,3685,3891,4083,4982,5292,5469,5586,5612,8080,9370,677,2914,3257,4649,5050,5552,5742,6348,8905,9559
3757,2015,2,18,1559,6073,9209,146,947,1078,1305,1424,1966,2405,4703,5583,9849,948,2005,2825,2884,4537,4560,8711,8730,9262,9345
3758,2015,2,21,8458,6936,4661,4352,4757,5040,5368,6370,7115,7990,8424,9488,9839,1079,1532,2480,2484,2614,2640,6213,8087,8212,8754
3759,2015,2,22,8501,2660,3192,725,2282,4763,4821,5190,5600,7496,7686,7907,9586,850,1197,3234,3323,5490,5661,6657,7457,8430,9926
3760,2015,2,25,9666,3219,8128,1708,5302,5523,5638,5892,6714,6956,7182,8684,9058,542,599,1522,2928,3176,4708,6165,6834,8904,9323
3761,2015,2,28,5690,4476,3831,1470,2831,3100,3743,4557,6666,8641,9216,9562,9702,217,777,1576,2083,5150,6113,7224,8178,8869,9158
3762,2015,3,1,4207,9708,3227,1127,3201,3492,5146,5927,6424,7011,7121,7764,9236,698,758,1494,2069,4140,4629,6833,6990,7772,8188
3763,2015,3,4,8571,1081,6056,919,1245,3287,4122,5945,6352,8107,8655,9169,9479,1371,2593,2695,3267,4413,6339,6990,7254,7838,8044
3764,2015,3,7,1192,4291,7872,723,1718,2609,2863,4074,5317,5385,7990,8945,8960,436,608,1792,5593,5803,6139,6233,8715,8970,9580
3765,2015,3,8,2005,3865,9289,673,1789,1909,3204,3403,3606,4243,5525,8865,9736,400,1193,2269,5717,6349,6706,6832,8593,8641,9253
3766,2015,3,11,7212,6749,8426,1424,2670,4291,5887,6857,6894,8690,9492,9711,9733,864,1592,2926,3014,3506,4807,7004,7673,8416,9058
3767,2015,3,14,5816,2232,8775,477,1084,1488,1686,2108,3822,4425,5185,6286,8080,2841,3473,4466,7317,7645,8184,8352,8584,9112,9436
3768,2015,3,15,5548,2036,9325,83,2558,2889,3261,4027,4871,6660,7122,7621,8178,1418,3789,5818,6102,7053,7700,8641,8835,8968,9408
3769,2015,3,18,8,279,1966,435,1458,4195,6178,6583,6802,6854,8555,8793,8906,1577,1796,3772,4609,5091,5140,5362,5873,5895,9981
3770,2015,3,21,8697,1593,1600,1,2126,2967,2967,3259,5327,5462,5572,7637,9468,470,1474,3201,3635,4014,4657,5163,5873,9276,9314
3771,2015,3,22,8823,1977,2242,3,1484,3448,3543,4461,5240,6111,7025,7405,7672,153,1750,1899,4555,5200,5674,6467,7977,8196,8656
3772,2015,3,25,7869,1771,7253,48,63,1988,3305,5045,5789,6129,6637,8043,8121,2810,3961,3962,4672,5573,6129,6898,8383,9501,9729
3773,2015,3,28,8084,4689,3047,244,1146,1836,5264,6572,7539,7929,8376,8451,9699,3955,4143,4546,5254,5602,6591,7288,7652,9194,9914
3774,2015,3,29,8129,1342,1318,1007,1693,2189,2521,2938,3353,3641,3779,3961,6636,687,1686,2214,3531,5037,5832,6578,7200,8609,9439
3775,2015,4,1,9188,8685,8391,209,1425,2029,2427,2920,3313,4485,4802,4812,8090,976,2080,3000,3639,3952,5808,6600,7156,7373,8875
3776,2015,4,4,8239,747,5618,907,2202,3866,6499,6507,6590,6793,7158,8291,9023,941,2505,2852,5417,5489,5628,6294,8534,8739,9753
3777,2015,4,5,2387,3114,8604,1121,2273,4130,4592,5872,6017,6631,8141,8233,8912,254,564,2209,2861,4256,5797,6258,7062,7531,9173
3778,2015,4,8,917,8027,6667,14,1138,1417,3074,4439,4614,4865,5152,6365,7880,2159,2867,3987,4213,4648,4821,5817,6869,7234,9956
3779,2015,4,11,3239,6099,4646,286,1970,3049,5332,5862,7217,7560,7765,8212,8719,154,3189,4254,4965,5582,5881,7085,7632,7954,9515
3780,2015,4,12,1434,2922,6985,403,1540,2226,2328,3092,3731,4807,7294,7726,8274,127,828,869,1954,2096,3157,5160,6758,6821,8170
3781,2015,4,15,7715,9535,314,379,668,848,1916,2293,2416,2876,4004,4971,9157,346,1199,3836,4485,4590,5436,7275,7320,7329,8461
3782,2015,4,18,9569,7301,5606,880,3727,4643,5384,5560,5892,6019,6877,6960,7900,498,844,1113,2564,6614,6793,7411,8308,8941,9944
3783,2015,4,19,2265,3319,1523,2774,2954,3015,3373,4489,5917,6889,8282,9328,9428,918,4168,5423,5999,7549,7611,7869,8160,8260,9333
3784,2015,4,22,2196,5424,6938,157,436,1284,2678,2889,3173,6841,7918,8181,8542,197,959,1626,2082,2159,2701,3405,6748,6937,8250
3785,2015,4,25,8816,7328,5708,345,509,848,1492,1631,2518,2752,5412,6511,7546,679,2041,3005,3791,4404,5172,5561,7876,8029,8244
3786,2015,4,26,9233,5910,7414,30,869,1137,2388,4206,4523,5488,5694,7741,9962,796,883,2575,2580,3089,4873,5966,8938,9257,9362
3787,2015,4,29,2191,4885,6018,1691,2146,2276,2740,3115,3218,5563,5733,8528,9466,462,1023,3293,3796,6754,7083,7505,8359,8560,9370
3788,2015,5,2,363,6982,2537,1708,2931,3743,4133,6382,6529,6724,9318,9562,9861,61,183,399,1451,2717,5318,5484,6474,7708,9122
3789,2015,5,3,7213,9981,2182,1201,1523,1735,2849,3135,4453,5142,5295,5548,8978,759,1190,1401,3900,4293,4449,5296,6336,7584,7791
3790,2015,5,6,3797,5311,2534,1444,1670,3006,3066,3772,4203,4744,5366,7766,8174,1068,3050,3500,3652,4541,4629,6371,7963,9204,9812
3791,2015,5,9,1967,3551,1399,376,478,2884,3169,3408,4855,5060,5665,6728,6802,861,1619,1663,1893,2720,3410,4937,7120,8390,9895
3792,2015,5,10,3398,3219,9318,3559,5146,5184,5953,6175,6524,8349,8735,8879,9458,354,2730,2803,2942,3458,3504,5998,6769,7559,7804
3793,2015,5,13,3733,6584,777,1967,4075,4245,4819,4919,5238,7491,7498,8555,9675,980,1643,2249,3370,6450,7301,7504,7625,8323,9180
3794,2015,5,16,5453,4118,4722,1426,2444,2644,2862,4165,4525,5274,6241,7000,9564,294,396,1119,2538,2903,6440,6912,8466,9383,9635
3795,2015,5,17,8655,779,2389,1072,2175,2954,4068,4393,4667,5122,7135,9141,9930,255,1349,1535,1899,1926,1999,2825,5885,6719,8864
3796,2015,5,20,1757,1182,8079,206,516,1334,1744,3752,5850,7104,7296,9278,9623,399,1299,2193,3125,3215,4059,4500,4501,5013,9608
3797,2015,5,23,5136,150,4654,752,967,1116,1861,4254,4359,4892,6244,7583,8267,106,3091,3512,5921,5950,7327,8157,8270,8910,9434
3798,2015,5,24,4223,1509,4490,1258,1751,4415,4928,5770,7694,7955,8461,8924,9344,1150,2224,2270,3970,6917,7061,7495,8173,9020,9348
3799,2015,5,27,813,7299,394,1324,1376,1639,2638,3246,5201,7044,7477,9677,9938,45,2266,2609,2952,3704,4433,7037,7739,9699,9943
3800,2015,5,30,3486,6397,2755,721,3194,3511,4052,5106,6585,7069,7381,8137,9162,1182,1329,1352,1671,2174,3861,4485,6083,6258,9626
3801,2015,5,31,6015,655,6045,9,1369,1638,2890,3334,4548,4804,7141,9354,9724,34,1445,2057,2373,2742,2912,4220,4909,5720,7930
3802,2015,6,3,9395,7141,9023,454,632,1491,2215,5928,6178,6505,7586,7627,8338,592,3130,3499,4027,4810,5180,5240,6163,7111,7426
3803,2015,6,6,3789,7654,182,701,767,1338,2756,3563,5211,5790,6555,7685,9007,86,257,1409,1870,2736,2781,6082,6406,6663,7677
3804,2015,6,7,9883,3052,5329,33,513,1712,2288,3351,4339,7324,7561,8368,9875,922,1322,1344,5440,5974,6088,7152,7227,8061,9831
3805,2015,6,10,1261,386,6520,259,1675,2626,3055,4035,4566,5638,6677,7802,8066,498,508,767,1537,2768,2983,4692,7283,7985,9386
3806,2015,6,13,5076,296,8536,3,72,81,191,775,1005,5962,6848,7727,8176,860,1207,1896,2297,3084,5651,6444,7933,8326,9491
3807,2015,6,14,7830,7281,127,338,726,1294,1635,2382,3706,4443,7522,8523,8970,121,332,1013,1277,3368,5220,5249,6313,7586,9054
3808,2015,6,17,5021,5458,4588,32,174,1944,3294,5991,6517,7278,8827,9418,9847,1390,2566,3024,4180,6884,7063,7734,8713,9101,9533
3809,2015,6,20,8341,7945,3984,312,535,2697,4272,4986,7547,7807,8477,8480,9865,766,2797,3337,4985,5884,6063,6865,8675,8811,9694
3810,2015,6,21,2417,748,500,808,1284,1457,4233,5295,7393,7601,8782,9590,9907,2076,3207,3979,5577,5735,5968,6018,6223,9438,9537
3811,2015,6,24,9378,263,196,268,2346,3528,5320,6408,6533,6540,7517,9100,9389,91,1452,2000,3399,6412,7928,8082,8275,9636,9880
3812,2015,6,27,1023,701,4909,738,2720,4819,4956,5033,6944,7011,7180,8307,9375,188,1995,2857,3895,4055,4923,5462,6354,7476,9121
3813,2015,6,28,3408,4650,6870,303,1876,2455,2496,4285,4692,4695,6071,7252,8179,301,600,682,876,1142,3440,4294,4916,6943,8188
